objectId,cityName,adminName,countryName,countryCode,status,longitude,latitude,popRank,popClass,portId
2539,Juba,Central Equatoria,South Sudan,OD,National and provincial capital,31.597118555171193,4.84406077135152,4,250,000 to 499,999,0
2538,Invercargill,Southland,New Zealand,NZ,Provincial capital,168.37299943132612,-46.4130000286757,7,Less than 50,000,0
2537,Dunedin,Otago,New Zealand,NZ,Provincial capital,170.47400429276027,-45.88399791933014,5,100,000 to 249,999,55370
2536,Christchurch,Canterbury,New Zealand,NZ,Provincial capital,172.63800034352923,-43.52400004407298,4,250,000 to 499,999,0
2535,Greymouth,Westland,New Zealand,NZ,Provincial capital,171.2070004253916,-42.47199907608136,7,Less than 50,000,55440
2534,Nelson,Nelson-Marlborough,New Zealand,NZ,Provincial capital,173.24800240140607,-41.29700403333523,7,Less than 50,000,55290
2533,New Plymouth,Taranaki,New Zealand,NZ,Provincial capital,174.07800042143177,-39.06999892099623,7,Less than 50,000,55210
2532,Gisborne,East Cape,New Zealand,NZ,Provincial capital,178.01601340107825,-38.65899592764033,7,Less than 50,000,55110
2531,Hamilton,Waikato,New Zealand,NZ,Provincial capital,175.2729933369562,-37.77599696677678,5,100,000 to 249,999,0
2530,Tauranga,Bay of Plenty,New Zealand,NZ,Provincial capital,176.15500237457132,-37.700001078611585,5,100,000 to 249,999,55080
2529,Auckland,Auckland,New Zealand,NZ,Provincial capital,174.76100129292473,-36.90399604989389,4,250,000 to 499,999,55060
2528,Whangarei,Northland,New Zealand,NZ,Provincial capital,174.31598743602558,-35.721000037716216,6,50,000 to 99,999,55050
2527,Yaren,Nauru,Nauru,NR,National capital,166.91670037139244,-0.5166989599046621,7,Less than 50,000,0
2526,Noumea,New Caledonia,New Caledonia,NC,National and provincial capital,165.5000013855865,-21.500000946884306,6,50,000 to 99,999,0
2525,Suva,Fiji,Fiji,FJ,National capital,178.44772535049535,-18.134531971469723,6,50,000 to 99,999,55540
